name,min_price,max_price,target_price,diagonal_inches,width_px,height_px,aspect_ratio,PPI,frequency_hz,contrast_ratio,brightness_cd,matrix_type,response_time_ms,total_pixels,diagonal_category,resolution_category,is_gaming,is_premium,brand,log_target,gaming_label
Philips 24E1N1300AE,492.0,725.0,13520.87,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Philips,9.512063653641977,Non-Gaming
Viewsonic VG2409-MHDU-2,877.0,937.0,20153.539999999997,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,350.0,IPS,4.0,2.0736,Small,FullHD,0,0,Viewsonic,9.91118485217,Non-Gaming
Dell Pro Plus P3424WEB,2729.0,3955.0,74259.23999999999,34.1,3440.0,1440.0,2.388888888888889,109.36175503396284,60.0,1000,300.0,IPS,5.0,4.9536,XLarge,QHD,0,0,Dell,11.21533095961381,Non-Gaming
AOC 22P2DU,728.0,1069.0,19964.67,22.0,1920.0,1080.0,1.7777777777777777,100.13214409464992,75.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,AOC,9.901769577662014,Non-Gaming
BenQ Mobiuz EX3410R,1707.0,2510.0,46850.869999999995,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,144.0,3000,400.0,VA,2.0,4.9536,XLarge,QHD,1,0,BenQ,10.754746201491132,Gaming
Philips 27B2N4500,926.0,1030.0,21731.16,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,120.0,1500,350.0,IPS,4.0,3.6864,Large,QHD,1,0,Philips,9.986548470059184,Gaming
MSI PRO MP273QW E2,630.0,630.0,13998.6,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,100.0,1300,400.0,IPS,4.0,3.6864,Large,QHD,0,0,MSI,9.546784036760654,Non-Gaming
Iiyama G-Master GB2590HSU-B5,800.0,921.0,19120.31,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,240.0,1000,400.0,IPS,4.951367781155016,2.0736,Medium,FullHD,1,0,Iiyama,9.858558698902723,Gaming
AOC 24B2XDA,606.0,606.0,13465.32,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,IPS,4.0,2.0736,Medium,FullHD,0,0,AOC,9.507947032375528,Non-Gaming
Viewsonic VG2408A-MHD,446.0,734.0,13109.8,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,Viewsonic,9.48119159701649,Non-Gaming
ASRock Phantom Gaming PG34WQ15R2B,1108.0,1816.0,32485.64,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,165.0,3000,550.0,VA,5.0,4.9536,XLarge,QHD,1,0,ASRock,10.388584206879472,Gaming
Asus TUF Gaming VG257Q5A,646.0,751.0,15520.67,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,200.0,3500,300.0,VA,4.442516268980477,2.0736,Medium,FullHD,1,0,Asus,9.649992391041195,Gaming
Lenovo ThinkVision C24d-20,632.0,986.0,17975.98,24.0,1920.0,1200.0,1.6,94.33981132056604,60.0,1000,300.0,IPS,5.0,2.304,Medium,FullHD,0,0,Lenovo,9.796847329513117,Non-Gaming
HP V24i G5,453.0,807.0,13998.6,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,HP,9.546784036760654,Non-Gaming
Dell Pro Plus P2424HT,1427.0,2313.0,41551.4,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,60.0,1000,300.0,IPS,5.0,2.0736,Small,FullHD,0,0,Dell,10.634710560348301,Non-Gaming
MSI MAG 325CQRXF E2,1799.0,1914.0,41251.43,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999148,240.0,3500,300.0,VA,4.442516268980477,3.6864,Large,QHD,1,0,MSI,10.627465299118663,Gaming
Philips 49B2U6900CH,4020.0,4972.0,99901.12,48.8,5120.0,1440.0,3.5555555555555554,108.9886566465224,75.0,3000,450.0,VA,4.0,7.3728,XLarge,QHD,0,0,Philips,11.511946185632699,Non-Gaming
Dahua LM43-F400,1532.0,1562.0,34374.34,43.0,3840.0,2160.0,1.7777777777777777,102.460798608479,60.0,1200,400.0,IPS,8.0,8.2944,XLarge,4K,0,0,Dahua,10.445094725829048,Non-Gaming
HP 527pu,1150.0,1800.0,32774.5,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,100.0,1500,350.0,IPS,5.0,3.6864,Large,QHD,0,0,HP,10.397436564045666,Non-Gaming
HP M27fq,812.0,1672.0,27597.24,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,75.0,1000,300.0,IPS,5.0,3.6864,Large,QHD,0,0,HP,10.225507281556027,Non-Gaming
Acer SB272Ebi,486.0,578.0,11821.04,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,250.0,IPS,1.0,2.0736,Large,FullHD,0,0,Acer,9.377720864900837,Non-Gaming
Neovo QM-4302,2507.0,3537.0,67148.84,43.0,3840.0,2160.0,1.7777777777777777,102.460798608479,76.0,4500,400.0,IPS,5.0,8.2944,XLarge,4K,0,0,Neovo,11.114681819223303,Non-Gaming
Iiyama ProLite LH5575UHS-B1AG,3807.0,4786.0,95468.23,54.6,3840.0,2160.0,1.7777777777777777,80.69257033268492,60.0,1200,500.0,IPS,8.0,8.2944,XLarge,4K,0,0,Iiyama,11.466559275598707,Non-Gaming
AOC 27B2H,396.0,1089.0,16498.35,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,1000,250.0,IPS,8.0,2.0736,Large,FullHD,0,0,AOC,9.711076265173316,Non-Gaming
Acer Vero B277DEbmiprczxv,911.0,1024.0,21497.85,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,250.0,IPS,4.0,2.0736,Large,FullHD,0,0,Acer,9.975754724313108,Non-Gaming
Gigabyte Aorus FO27Q2,2641.0,3800.0,71559.51,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,240.0,1500000,250.0,OLED,1.0,3.6864,Large,QHD,1,0,Gigabyte,11.178298664483789,Gaming
Asus TUF Gaming VG289Q1A,938.0,1161.0,23319.89,28.0,3840.0,2160.0,1.7777777777777777,157.3505121487356,60.0,1000,350.0,IPS,5.0,8.2944,Large,4K,0,0,Asus,10.0571048044017,Non-Gaming
Lenovo Legion Y27qf-30,1719.0,1879.0,39973.78,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,240.0,1000,400.0,IPS,1.0,3.6864,Large,QHD,1,0,Lenovo,10.596004034247361,Gaming
Asus TUF Gaming VG249Q5R,623.0,879.0,16687.219999999998,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,200.0,1000,300.0,IPS,1.0,2.0736,Small,FullHD,1,0,Asus,9.722458360279257,Gaming
LG UltraWide 34BR65F,980.0,1249.0,24764.19,34.0,2560.0,1080.0,2.3703703703703702,81.72025876146944,75.0,1000,400.0,IPS,5.0,2.7648,XLarge,FullHD,0,0,LG,10.117194317110815,Non-Gaming
Asus TUF Gaming VG27AQZ,1188.0,1473.0,29563.71,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,165.0,1000,350.0,IPS,4.951367781155016,3.6864,Large,QHD,1,0,Asus,10.294336699311168,Gaming
Acer Vero CB272UGbmiiprx,759.0,892.0,18342.61,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,120.0,1000,350.0,IPS,4.951367781155016,3.6864,Large,QHD,1,0,Acer,9.817036563954126,Gaming
Iiyama G-Master GB2470HSU-B5,749.0,749.0,16642.78,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,165.0,1100,250.0,IPS,4.0,2.0736,Small,FullHD,1,0,Iiyama,9.719791852039025,Gaming
Iiyama G-Master GB2745QSU-B2,579.0,920.0,16653.89,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,100.0,1300,300.0,IPS,4.951367781155016,3.6864,Large,QHD,0,0,Iiyama,9.720459145982733,Non-Gaming
Acer SH272UEbmiphux,699.0,992.0,18787.01,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,100.0,1000,250.0,IPS,4.951367781155016,3.6864,Large,QHD,0,0,Acer,9.840974179401375,Non-Gaming
Dell P1424H,1074.0,1784.0,31752.379999999997,14.0,1920.0,1080.0,1.7777777777777777,157.3505121487356,60.0,700,300.0,IPS,6.0,2.0736,Small,FullHD,0,0,Dell,10.36575445534764,Non-Gaming
MSI Optix MAG274QRF-QD,1292.0,3546.0,53750.18,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,165.0,1000,300.0,Other,1.0,3.6864,Large,QHD,1,0,MSI,10.892120899237307,Gaming
MSI G244PF E2,957.0,957.0,21264.539999999997,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,180.0,1000,300.0,IPS,1.0,2.0736,Small,FullHD,1,0,MSI,9.964843201204959,Gaming
Hannspree HP278WJB,680.0,858.0,17087.18,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,60.0,1000,300.0,VA,5.0,2.0736,Large,FullHD,0,0,Hannspree,9.746142275412307,Non-Gaming
HP OMEN 27q,846.0,1884.0,30330.3,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,165.0,1000,400.0,IPS,1.0,3.6864,Large,QHD,1,0,HP,10.319935461617035,Gaming
BenQ SW242Q,2025.0,2352.0,48628.469999999994,24.1,2560.0,1600.0,1.6,125.26447976174744,60.0,1000,400.0,IPS,5.0,4.096,Medium,QHD,0,0,BenQ,10.79198500471619,Non-Gaming
Iiyama ProLite XUB2793QSU-B6,642.0,947.0,17653.79,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,100.0,1300,250.0,IPS,4.951367781155016,3.6864,Large,QHD,0,0,Iiyama,9.778762413644337,Non-Gaming
Lenovo TIO 27,1659.0,2092.0,41673.61,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,60.0,1000,350.0,IPS,6.0,3.6864,Large,QHD,0,0,Lenovo,10.637647349446834,Non-Gaming
BenQ EW3290U,1870.0,2535.0,48939.55,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,1000,350.0,IPS,5.0,8.2944,Large,4K,0,0,BenQ,10.798361575184433,Non-Gaming
Iiyama ProLite T2234MSC-B1S,2384.0,3353.0,63738.07,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,60.0,1000,350.0,IPS,8.0,2.0736,Small,FullHD,0,0,Iiyama,11.06255299734088,Non-Gaming
AOC Q27P4U,1026.0,1026.0,22797.72,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,120.0,1500,350.0,IPS,4.0,3.6864,Large,QHD,1,0,AOC,10.034459673015727,Gaming
Acer Vero CB241Ybmirux,1699.0,1699.0,37751.78,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,250.0,IPS,4.951367781155016,2.0736,Small,FullHD,0,0,Acer,10.53881439434981,Non-Gaming
Terra 2727W V2,406.0,483.0,9876.79,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,300.0,VA,5.0,2.0736,Large,FullHD,0,0,Terra,9.198044081510343,Non-Gaming
Xiaomi Mi Curved Gaming Monitor 30,1291.0,1291.0,28686.019999999997,30.0,2560.0,1080.0,2.3703703703703702,92.6162932629987,200.0,3000,300.0,VA,4.0,2.7648,Large,FullHD,1,0,Xiaomi,10.264200034636776,Gaming
Philips 34E1C5600HE,1098.0,1722.0,31330.199999999997,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,100.0,3000,300.0,VA,4.0,4.9536,XLarge,QHD,0,0,Philips,10.352369685159752,Non-Gaming
Asus BE24ECSNK,990.0,1464.0,27263.94,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,1000,300.0,IPS,5.0,2.0736,Medium,FullHD,0,0,Asus,10.21335690673423,Non-Gaming
Asus TUF Gaming VG24VQER,436.0,666.0,12243.22,23.6,1920.0,1080.0,1.7777777777777777,93.3435241560296,180.0,3000,250.0,VA,4.442516268980477,2.0736,Small,FullHD,1,0,Asus,9.4128092678882,Gaming
Viewsonic VX2718-2KPC-MHD,755.0,1101.0,20620.16,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,165.0,4000,250.0,VA,1.0,3.6864,Large,QHD,1,0,Viewsonic,9.934073012050714,Gaming
BenQ ST4304,4135.0,4322.0,93957.27,43.0,3840.0,2160.0,1.7777777777777777,102.460798608479,60.0,1200,350.0,IPS,8.0,8.2944,XLarge,4K,0,0,BenQ,11.450606026513093,Non-Gaming
Dell Plus S2725QC,1120.0,1891.0,33452.21,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,120.0,1500,350.0,IPS,4.0,8.2944,Large,4K,1,1,Dell,10.417903025077672,Gaming
LG 27BA450,656.0,826.0,16465.02,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1300,250.0,IPS,5.0,2.0736,Large,FullHD,0,0,LG,9.709054142481708,Non-Gaming
Samsung ViewFinity S80D 27,1443.0,1978.0,38007.31,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1000,350.0,IPS,5.0,8.2944,Large,4K,0,0,Samsung,10.545560099011142,Non-Gaming
Philips 326P1H,1952.0,2810.0,52905.82,32.0,2560.0,1440.0,1.7777777777777777,91.7877987534291,75.0,1000,350.0,IPS,4.0,3.6864,XLarge,QHD,0,0,Philips,10.876287532031874,Non-Gaming
LG UltraGear 34GN850,2240.0,2951.0,57672.009999999995,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,160.0,1000,400.0,IPS,1.0,4.9536,XLarge,QHD,1,0,LG,10.96254457876225,Gaming
HP Z24n G3,1177.0,1177.0,26152.94,24.0,1920.0,1200.0,1.6,94.33981132056604,60.0,1000,350.0,IPS,5.0,2.304,Medium,FullHD,0,0,HP,10.171755127359663,Non-Gaming
Neovo VA-3201,762.0,922.0,18709.24,31.5,1920.0,1080.0,1.7777777777777777,69.9335609549936,75.0,4000,300.0,VA,5.0,2.0736,Large,FullHD,0,0,Neovo,9.836826246550912,Non-Gaming
Asus TUF Gaming VG249QE5A,499.0,580.0,11987.69,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,144.0,1500,300.0,IPS,4.0,2.0736,Small,FullHD,1,0,Asus,9.39171898433774,Gaming
Dell Pro E2425HSM,453.0,598.0,11676.61,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,Dell,9.365428612156345,Non-Gaming
Viewsonic TD2465,1674.0,1881.0,39496.05,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,60.0,3000,250.0,VA,7.0,2.0736,Small,FullHD,0,0,Viewsonic,10.583981264555955,Non-Gaming
Viewsonic VP2768a,699.0,1511.0,24553.1,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,60.0,1000,350.0,IPS,5.0,3.6864,Large,QHD,0,0,Viewsonic,10.108634125388678,Non-Gaming
Asus ZenScreen MB166CR,562.0,893.0,16165.05,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,800,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,Asus,9.690668643200054,Non-Gaming
Dell P2722H,2104.0,2104.0,46750.88,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,60.0,1000,300.0,IPS,5.0,2.0736,Large,FullHD,0,0,Dell,10.752609747812018,Non-Gaming
Lenovo Legion R25i-30,499.0,919.0,15753.98,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,165.0,1000,350.0,IPS,5.0,2.0736,Medium,FullHD,1,0,Lenovo,9.664911784752295,Gaming
Dell SE2725HM,423.0,559.0,10910.02,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,250.0,IPS,5.0,2.0736,Large,FullHD,0,0,Dell,9.297528566665974,Non-Gaming
MSI PRO MP273A,416.0,1160.0,17509.36,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,342.715043074884,IPS,4.0,2.0736,Large,FullHD,0,0,MSI,9.770547984748733,Non-Gaming
Eizo FlexScan EV2410R,1513.0,1759.0,36351.92,24.1,1920.0,1200.0,1.6,93.94835982131056,60.0,1300,350.0,IPS,5.0,2.304,Medium,FullHD,0,0,Eizo,10.50102980985917,Non-Gaming
BenQ Zowie XL2746K,2381.0,3166.0,61627.17,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,240.0,1000,320.0,TN,1.0,2.0736,Large,FullHD,1,0,BenQ,11.028874350184264,Gaming
AOC 24G2SU,878.0,878.0,19509.16,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,165.0,3000,350.0,VA,4.0,2.0736,Small,FullHD,1,0,AOC,9.878690634506134,Gaming
Acer Nitro QG241Ybii,717.0,717.0,15931.74,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,3000,250.0,VA,5.0,2.0736,Medium,FullHD,0,0,Acer,9.676131390624343,Non-Gaming
KOORUI GN06,599.0,623.0,13576.42,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,165.0,1000,300.0,IPS,5.0,2.0736,Large,FullHD,1,0,KOORUI,9.51616339779074,Gaming
Dell C2422HE,1941.0,1941.0,43129.02,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,1000,250.0,IPS,5.0,2.0736,Medium,FullHD,0,0,Dell,10.671974553356133,Non-Gaming
Cooler Master GM27QP,1900.0,1900.0,42218.0,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,240.0,2500,400.0,VA,1.0,3.6864,Large,QHD,1,0,Cooler Master,10.650625635664678,Gaming
AOC C27G2ZU,945.0,1261.0,24508.66,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,240.0,3000,300.0,VA,4.0,2.0736,Large,FullHD,1,0,AOC,10.106822604536918,Gaming
Philips Evnia 32M2C5500W,1257.0,1887.0,34929.84,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999148,240.0,4000,500.0,VA,4.442516268980477,3.6864,Large,QHD,1,0,Philips,10.46112538560792,Gaming
Viewsonic VG2448,994.0,994.0,22086.68,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,1000,250.0,IPS,5.0,2.0736,Medium,FullHD,0,0,Viewsonic,10.002775266000517,Non-Gaming
LG 24BA650,690.0,690.0,15331.8,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,LG,9.637749603589498,Non-Gaming
Philips 222S1AE,603.0,907.0,16776.1,22.0,1920.0,1080.0,1.7777777777777777,100.13214409464992,75.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Philips,9.727770140293854,Non-Gaming
HP 727pq,1631.0,2312.0,43806.73,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,120.0,2000,400.0,IPS,5.0,3.6864,Large,QHD,1,0,HP,10.68756556481133,Gaming
Acer Nitro XF240YX1biiph,449.0,592.0,11565.51,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,200.0,1000,250.0,IPS,4.951367781155016,2.0736,Small,FullHD,1,0,Acer,9.355869132506523,Gaming
HP OMEN X 27,2099.0,3101.0,57772.0,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,240.0,1000,400.0,TN,1.0,3.6864,Large,QHD,1,0,HP,10.9642768174945,Gaming
Acer Nitro XV270Pbmiiprx,1987.0,1987.0,44151.14,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,165.0,1000,250.0,IPS,4.951367781155016,2.0736,Large,FullHD,1,0,Acer,10.695396675978596,Gaming
LG UltraWide 34WR55QK,1158.0,1452.0,28997.1,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,100.0,3000,300.0,VA,5.0,4.9536,XLarge,QHD,0,0,LG,10.274985589580883,Non-Gaming
Lenovo E27q-20,940.0,1258.0,24419.78,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,75.0,1000,350.0,IPS,4.0,3.6864,Large,QHD,0,0,Lenovo,10.103189688186532,Non-Gaming
Samsung Odyssey OLED G93SD 49,4133.0,4899.0,100345.52,49.0,5120.0,1440.0,3.5555555555555554,108.54380498674064,240.0,1000000,250.0,OLED,1.0,7.3728,XLarge,QHD,1,0,Samsung,11.516384674998354,Gaming
Dell S3422DW,1939.0,1939.0,43084.579999999994,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,100.0,3000,300.0,VA,4.0,4.9536,XLarge,QHD,0,0,Dell,10.670943649344892,Non-Gaming
Philips 242B1V,1749.0,1869.0,40195.98,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,350.0,IPS,4.0,2.0736,Medium,FullHD,0,0,Philips,10.601547147407025,Non-Gaming
Samsung Odyssey OLED G61SD 27,2299.0,2747.0,56061.06,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,240.0,1000000,250.0,OLED,1.0,3.6864,Large,QHD,1,0,Samsung,10.934214570386853,Gaming
MSI MAG 271QPX QD-OLED E2,2490.0,4082.0,73014.92,26.5,2560.0,1440.0,1.7777777777777777,110.83809660791438,240.0,1500000,250.0,OLED,1.0,3.6864,Medium,QHD,1,0,MSI,11.198432778545845,Gaming
Philips 275B1H,1130.0,1395.0,28052.75,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,75.0,1000,300.0,IPS,4.0,3.6864,Large,QHD,0,0,Philips,10.241877591854724,Non-Gaming
Dell UltraSharp U2722D,1576.0,2575.0,46117.61,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,60.0,1000,350.0,IPS,5.0,3.6864,Large,QHD,0,0,Dell,10.738971835160383,Non-Gaming
Ricoh Portable Monitor 150BW,1829.0,2408.0,47073.07,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,100000,300.0,OLED,1.0,2.0736,Small,FullHD,0,0,Ricoh,10.759477597621231,Non-Gaming
MSI Optix G27CQ4 E2,2209.0,2209.0,49083.98,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,170.0,3000,250.0,VA,4.0,3.6864,Large,QHD,1,0,MSI,10.801308360670086,Gaming
Lenovo ThinkVision S22i-30,415.0,610.0,11387.75,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,75.0,1000,250.0,IPS,6.0,2.0736,Small,FullHD,0,0,Lenovo,9.340381305028068,Non-Gaming
AOC CQ27G4X,673.0,1104.0,19742.47,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,180.0,4000,300.0,VA,1.0,3.6864,Large,QHD,1,0,AOC,9.890578082746764,Gaming
LG MyView 27SR50F,710.0,1413.0,23586.53,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,60.0,1000,250.0,IPS,14.0,2.0736,Large,FullHD,0,0,LG,10.068473461536092,Non-Gaming
Acer Nitro XZ322QUP3bmiiphx,969.0,1148.0,23519.87,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999148,180.0,3500,400.0,VA,4.442516268980477,3.6864,Large,QHD,1,0,Acer,10.065643391124375,Gaming
LG 32MN500M,1374.0,1374.0,30530.28,32.0,1920.0,1080.0,1.7777777777777777,68.84084906507182,75.0,1200,250.0,IPS,5.0,2.0736,XLarge,FullHD,0,0,LG,10.326507010824505,Non-Gaming
NEC MultiSync M321,2763.0,2763.0,61393.85999999999,32.0,1920.0,1080.0,1.7777777777777777,68.84084906507182,60.0,1100,450.0,IPS,8.0,2.0736,XLarge,FullHD,0,0,NEC,11.025081397276026,Non-Gaming
Asus CG32UQ,1142.0,1142.0,25375.24,32.0,3840.0,2160.0,1.7777777777777777,137.68169813014364,60.0,3000,600.0,VA,5.0,8.2944,XLarge,4K,0,0,Asus,10.14156858214521,Non-Gaming
Philips 24B1U5301H,1153.0,1728.0,32007.91,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,300.0,IPS,4.0,2.0736,Small,FullHD,0,0,Philips,10.373769580525337,Non-Gaming
LG UltraWide 34WP500,2339.0,2339.0,51972.579999999994,34.0,2560.0,1080.0,2.3703703703703702,81.72025876146944,75.0,1000,250.0,IPS,5.0,2.7648,XLarge,FullHD,0,0,LG,10.858490791525671,Non-Gaming
Neovo NSD-4303,2026.0,2485.0,50117.21,42.5,3840.0,2160.0,1.7777777777777777,103.66621976857874,60.0,4000,500.0,VA,5.0,8.2944,XLarge,4K,0,0,Neovo,10.82213969408652,Non-Gaming
Samsung S27C360E,714.0,971.0,18720.35,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,3000,250.0,VA,4.0,2.0736,Large,FullHD,0,0,Samsung,9.83741986281601,Non-Gaming
AOC U27V4EA,730.0,730.0,16220.6,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1000,350.0,IPS,4.0,8.2944,Large,4K,0,0,AOC,9.694098966454254,Non-Gaming
Viewsonic XG24G1,489.0,564.0,11698.83,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,180.0,1000,300.0,IPS,4.951367781155016,2.0736,Small,FullHD,1,0,Viewsonic,9.367329590765758,Gaming
Acer Nitro XZ273UX2bmiiprx,799.0,1172.0,21897.81,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,240.0,1000,250.0,VA,4.442516268980477,3.6864,Large,QHD,1,0,Acer,9.994187576428692,Gaming
Iiyama ProLite XUB2496HSU-B1,801.0,801.0,17798.219999999998,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,IPS,4.0,2.0736,Medium,FullHD,0,0,Iiyama,9.786909915095324,Non-Gaming
Philips 276E8VJSB,1050.0,1249.0,25541.89,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1000,350.0,IPS,5.0,8.2944,Large,4K,0,0,Philips,10.148114279018877,Non-Gaming
MSI MAG 321CQF E18,1200.0,1309.0,27874.99,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999148,180.0,3000,300.0,VA,4.442516268980477,3.6864,Large,QHD,1,0,MSI,10.23552102382682,Gaming
Eizo FlexScan S2134,3902.0,4372.0,91924.14,21.3,1600.0,1200.0,1.3333333333333333,93.89671361502349,60.0,1800,500.0,IPS,6.0,1.92,Small,HD,0,0,Eizo,11.428729829149004,Non-Gaming
Fujitsu B22-8 TS Pro,354.0,498.0,9465.72,22.0,1920.0,1080.0,1.7777777777777777,100.13214409464992,60.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,Fujitsu,9.155537769268134,Non-Gaming
KOORUI GN02,659.0,659.0,14642.98,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,240.0,3000,300.0,VA,6.0,2.0736,Large,FullHD,1,0,KOORUI,9.59178460849213,Gaming
Acer Vero CB322QKAbmiiprx,1351.0,1571.0,32463.42,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,1000,350.0,IPS,4.0,8.2944,Large,4K,0,0,Acer,10.387899999389498,Non-Gaming
AOC 25G42E,379.0,499.0,9754.58,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,180.0,1000,300.0,IPS,1.0,2.0736,Medium,FullHD,1,0,AOC,9.18559470797861,Gaming
Dell Pro E2725HM,468.0,598.0,11843.26,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,300.0,IPS,5.0,2.0736,Large,FullHD,0,0,Dell,9.379598641023769,Non-Gaming
Iiyama ProLite XUB2797QSU-B1,999.0,1129.0,23642.08,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,100.0,1300,250.0,IPS,4.951367781155016,3.6864,Large,QHD,0,0,Iiyama,10.07082575068139,Non-Gaming
